DATE (MM/DD/YYYY),HOUR-CST,Avg Global Horizontal [W/m^2],Avg Direct Normal [W/m^2],Avg Diffuse Horizontal [W/m^2],Avg Global (stdev) [W/m^2],Avg Direct (stdev) [W/m^2],Avg Diffuse (stdev) [W/m^2],Avg Air Temperature [deg C],Avg Relative Humidity [%]
2/18/2021,2,-1.0389,0.0000,-1.6051,0.0428,0.0000,0.1629,5.0134,99.8667
2/18/2021,3,-0.9378,0.0000,-1.4710,0.0498,0.0000,0.1338,4.4179,99.5683
2/18/2021,4,-0.9281,0.0000,-1.5304,0.0235,0.0000,0.1305,4.1231,98.9917
2/18/2021,5,-1.0764,0.0000,-1.7467,0.0513,0.0000,0.0708,3.9630,99.4200
2/18/2021,6,-1.1027,0.0000,-1.5049,0.0292,0.0000,0.0348,3.6083,98.7467
2/18/2021,7,-0.8265,0.0000,-1.1973,0.0793,0.0000,0.1213,3.1100,98.4917
2/18/2021,8,10.2796,0.0000,10.9522,0.3957,0.0000,0.4405,2.5167,97.4217
2/18/2021,9,41.6394,0.1434,45.4130,1.1957,0.0891,1.3282,2.2373,98.0783
2/18/2021,10,124.0174,0.3495,135.8560,3.6521,0.0517,4.0154,2.4977,97.2950
2/18/2021,11,207.5131,0.6145,227.3779,5.7563,0.0637,6.3432,3.0903,95.7667
2/18/2021,12,245.6365,0.7560,268.9213,4.2906,0.0670,4.6633,4.1107,92.4717
2/18/2021,13,231.1259,0.7534,252.3867,4.5753,0.0683,4.9917,4.8077,87.8383
2/18/2021,14,382.1134,1.6049,416.5698,7.5332,0.2460,7.6493,5.7207,81.0963
2/18/2021,15,270.8566,1.0056,297.2837,2.9336,0.1082,3.2231,6.3287,77.2683
2/18/2021,16,205.7740,0.7696,225.5730,1.5137,0.0631,1.6735,7.4947,72.6480
2/18/2021,17,115.8744,0.3987,126.9602,0.8670,0.0412,0.9533,8.9987,65.9063
2/18/2021,18,57.0203,0.1094,62.3084,0.4098,0.1000,0.4497,8.9090,62.8552
2/18/2021,19,4.4754,-0.0560,4.5377,0.1337,0.0884,0.1753,8.3753,61.9718
2/18/2021,20,-1.0379,-0.0066,-1.4907,0.0231,0.0138,0.0465,7.2451,63.5760
2/18/2021,21,-0.9924,0.0000,-1.4060,0.0457,0.0000,0.0436,5.6074,67.1338
2/18/2021,22,-1.2315,-0.1135,-1.6698,0.0186,0.0171,0.0455,4.5130,70.4008
2/18/2021,23,-1.0965,-0.1555,-1.6298,0.0686,0.0235,0.0578,3.6285,74.5958
2/19/2021,0,-1.1014,-0.2244,-1.6680,0.0448,0.0213,0.0846,3.0898,75.9407
2/19/2021,1,-0.6871,0.0000,-1.3159,0.0258,0.0000,0.1452,3.2686,76.4873
2/19/2021,2,-0.7678,0.0000,-1.3325,0.1179,0.0000,0.1347,3.2425,73.7485
2/19/2021,3,-0.7684,0.0000,-1.3490,0.1198,0.0000,0.1118,2.8719,72.5760
2/19/2021,4,-0.7808,0.0000,-1.3299,0.1022,0.0000,0.1297,2.4770,76.1247
2/19/2021,5,-0.7176,0.0000,-1.2528,0.0763,0.0000,0.1655,2.0362,78.1175
2/19/2021,6,-0.7415,-0.0026,-1.1621,0.0354,0.0048,0.0621,1.9029,76.9446
2/19/2021,7,-0.8673,-0.1447,-1.1954,0.0650,0.0593,0.0988,1.5107,76.6807
2/19/2021,8,69.0696,1.2317,36.5660,0.8870,0.0402,0.5057,1.0022,79.0475
2/19/2021,9,276.7278,2.7639,94.0325,3.3487,0.0593,0.7579,1.1612,74.9003
2/19/2021,10,492.0139,2.6810,285.8222,1.0381,0.0107,3.5082,2.3733,67.1458
2/19/2021,11,667.6231,2.5015,406.3772,0.8852,0.0696,6.0418,3.8028,58.2748
2/19/2021,12,787.3894,2.0434,235.8582,0.5842,0.0487,4.7401,5.4022,52.3047
2/19/2021,13,841.3039,1.7564,177.8123,0.4544,0.0379,3.0066,6.9027,48.1380
2/19/2021,14,824.8864,1.7194,152.8947,0.4637,0.0594,2.3105,8.9817,43.4693
2/19/2021,15,742.1523,1.8129,207.3356,0.6593,0.0907,3.5525,10.7628,39.8917
2/19/2021,16,595.9811,2.5447,303.3024,0.9300,0.0780,4.5104,11.7998,37.9368
2/19/2021,17,392.5375,2.7493,143.0912,1.2314,0.0425,1.5331,12.3575,37.1058
2/19/2021,18,153.0250,2.1725,65.8386,0.9797,0.0374,0.4001,12.1300,38.1765
2/19/2021,19,11.7395,-0.0226,7.0743,0.3203,0.0253,0.2180,11.3990,42.1840
2/19/2021,20,-2.1924,-0.3822,-2.5943,0.0389,0.0032,0.0744,8.9773,56.6072
2/19/2021,21,-1.9450,-0.3832,-2.4862,0.0884,0.0000,0.0048,7.0187,65.4822
2/19/2021,22,-1.7832,-0.3833,-2.4302,0.0876,0.0000,0.0937,5.7900,70.9758
2/19/2021,23,-1.7135,-0.3834,-2.3154,0.0242,0.0000,0.1383,5.0463,74.8682
2/20/2021,0,-1.7233,-0.3834,-2.2842,0.0391,0.0000,0.1105,4.4085,78.4660
2/20/2021,1,-1.6575,-0.3835,-2.1612,0.0534,0.0000,0.0578,3.8487,81.8800
2/20/2021,2,-1.5929,-0.3835,-2.1377,0.0957,0.0000,0.0325,3.6038,83.1517
2/20/2021,3,-1.5628,-0.3836,-2.1345,0.1278,0.0000,0.0011,3.3047,84.1717
2/20/2021,4,-1.3718,-0.3836,-2.0833,0.0235,0.0000,0.0920,3.2157,84.8750
2/20/2021,5,-1.4421,-0.3836,-2.1117,0.1048,0.0000,0.0520,2.8423,86.3817
2/20/2021,6,-1.4161,-0.3836,-1.9227,0.0340,0.0000,0.1050,1.9802,90.4283
2/20/2021,7,-1.0447,-0.3836,-1.4314,0.0248,0.0000,0.0448,1.8622,91.2183
2/20/2021,8,65.9304,1.6750,28.9308,0.7905,0.0385,0.2917,2.2860,89.5583
2/20/2021,9,277.6903,3.0678,79.6330,1.0847,0.0012,0.4451,4.9751,81.6758
2/20/2021,10,486.3493,2.7472,257.3343,0.9378,0.0310,2.2537,8.7063,69.5993
2/20/2021,11,653.4534,2.3687,345.2970,0.9059,0.0875,2.9327,11.9257,64.6990
2/20/2021,12,751.6790,2.4784,205.6914,19.6040,0.2679,4.0650,14.6163,61.0967
2/20/2021,13,829.7129,2.3443,176.3685,27.1904,0.2903,4.6947,16.7448,55.0073
2/20/2021,14,794.7691,2.2533,144.5377,9.1209,0.1673,2.3772,18.0803,50.0523
2/20/2021,15,723.8251,2.0908,121.0737,6.6884,0.0801,1.8882,19.4852,45.9130
2/20/2021,16,582.1105,2.2152,104.2365,1.1691,0.1030,0.8823,20.0930,44.2328
2/20/2021,17,387.3510,2.5811,94.7014,1.1913,0.0833,1.1456,19.9938,45.5880
2/20/2021,18,165.7143,2.7992,53.3913,1.4375,0.0248,0.4642,18.9605,51.4772
2/20/2021,19,12.4370,0.1783,7.2297,0.3353,0.0360,0.1942,17.3058,58.3498
2/20/2021,20,-1.9442,-0.3827,-2.4849,0.0953,0.0000,0.0000,15.9710,64.5548
2/20/2021,21,-1.7345,-0.3828,-2.4856,0.0695,0.0000,0.0000,14.9267,71.2645
2/20/2021,22,-1.6956,-0.3829,-2.4799,0.0088,0.0000,0.0203,13.9245,75.6422
2/20/2021,23,-1.6930,-0.3829,-2.3521,0.0000,0.0000,0.1583,13.5035,78.6567
2/21/2021,0,-1.6931,-0.3829,-2.3152,0.0000,0.0000,0.1735,13.2733,82.2817
2/21/2021,1,-1.6929,-0.3830,-2.2308,0.0014,0.0000,0.1477,12.7862,85.9917
2/21/2021,2,-1.6453,-0.3830,-2.1710,0.0680,0.0000,0.0781,12.6077,88.6800
2/21/2021,3,-1.6829,-0.3830,-2.2084,0.0210,0.0000,0.1228,12.4867,90.2867
2/21/2021,4,-1.6885,-0.3830,-2.2015,0.0159,0.0000,0.1231,12.1513,91.8300
2/21/2021,5,-1.6394,-0.3830,-2.1549,0.0887,0.0000,0.0574,11.9983,92.6717
2/21/2021,6,-1.6808,-0.3831,-2.0934,0.0257,0.0000,0.1264,11.3518,94.1183
2/21/2021,7,-1.0438,-0.3831,-1.4518,0.1010,0.0000,0.1128,10.6893,96.1633
2/21/2021,8,63.1688,2.3402,31.1947,0.7734,0.0741,0.2976,11.3398,95.0350
2/21/2021,9,238.3579,5.6052,123.0487,24.4639,0.5249,3.5273,13.0813,90.8383
2/21/2021,10,464.0501,3.4333,250.4018,20.1832,0.2971,6.6336,16.3635,82.5188
2/21/2021,11,660.2114,2.6159,205.0835,0.9705,0.0378,3.9655,20.0572,66.0835
2/21/2021,12,776.8047,2.6087,131.1201,12.1083,0.2919,3.0772,22.3413,58.2035
2/21/2021,13,827.3009,2.5187,116.0482,8.7180,0.2349,1.6049,24.0723,52.3268
2/21/2021,14,810.3974,2.6123,108.8952,1.5507,0.0427,0.7004,25.2270,48.9697
2/21/2021,15,719.5777,2.7580,123.3961,1.0227,0.0488,1.3601,25.8207,47.9613
2/21/2021,16,570.2502,3.0179,179.3160,0.8747,0.0523,3.5810,25.5103,50.2600
2/21/2021,17,376.7142,3.1783,115.8554,1.0352,0.0594,2.0205,25.0117,51.8030
2/21/2021,18,160.2085,3.6852,58.7760,1.0442,0.0487,0.4500,23.8420,57.1003
2/21/2021,19,11.1463,0.1318,7.8076,0.3076,0.0294,0.2084,22.1037,68.8010
2/21/2021,20,-1.6910,-0.3824,-2.4831,0.0010,0.0000,0.0000,20.7837,76.3807
2/21/2021,21,-1.6912,-0.3825,-2.4358,0.0000,0.0000,0.0834,19.7860,83.5850
2/21/2021,22,-1.6797,-0.3826,-2.2905,0.0086,0.0000,0.1656,19.0123,89.0250
2/21/2021,23,-1.6732,-0.3826,-2.2418,0.0108,0.0000,0.1627,18.3117,92.1167
2/22/2021,0,-0.9958,-0.2105,-1.5149,0.0534,0.0891,0.1014,17.6587,93.9050
2/22/2021,1,-1.0610,-0.2251,-1.5370,0.0610,0.0469,0.1004,17.8323,93.7933
2/22/2021,2,-1.5265,-0.3805,-2.0513,0.0447,0.0079,0.1172,17.4857,94.7400
2/22/2021,3,-1.5082,-0.3827,-1.9998,0.0838,0.0000,0.1454,16.9820,96.1133
2/22/2021,4,-0.9208,-0.1537,-1.4067,0.0726,0.0277,0.0714,16.0947,97.8817
2/22/2021,5,-0.5882,0.0051,-1.0821,0.0815,0.0264,0.0386,15.9937,97.6933
2/22/2021,6,-1.0768,-0.2441,-1.5069,0.0720,0.0175,0.0369,16.2367,97.3783
2/22/2021,7,-1.0040,-0.3828,-1.4380,0.0764,0.0000,0.0695,15.7863,98.5317
2/22/2021,8,39.9581,0.2022,42.8457,0.7994,0.0427,0.8341,15.9663,98.7217
2/22/2021,9,97.6677,0.4857,106.2231,3.4565,0.0471,3.6295,16.6027,97.0417
2/22/2021,10,179.0699,0.5781,195.4280,5.2837,0.0511,5.5463,17.5573,92.8067
2/22/2021,11,290.1034,1.1078,316.7964,4.8144,0.1708,4.5458,19.3590,84.5050
2/22/2021,12,589.7129,5.0520,436.9017,74.3693,0.9133,9.8817,21.6338,75.4842
2/22/2021,13,644.4043,3.3949,371.8049,29.4990,0.4699,5.4518,22.8360,67.6132
2/22/2021,14,631.7368,3.2849,354.5200,22.0737,0.2951,4.5968,24.0538,59.4785
2/22/2021,15,726.2048,3.8903,287.3229,11.2785,0.1814,2.4104,24.3567,56.2727
2/22/2021,16,536.7540,4.0132,275.2055,18.3193,0.1906,5.1393,24.9853,51.3997
2/22/2021,17,319.8774,4.0711,145.9843,8.7150,0.1983,1.8057,25.1508,48.3585
2/22/2021,18,155.5086,4.3273,73.8067,1.6491,0.0216,0.5282,24.6832,51.3300
2/22/2021,19,10.9820,0.1292,8.7060,0.3261,0.0303,0.2272,22.6050,60.2218
2/22/2021,20,-1.9874,-0.3824,-2.4828,0.1427,0.0000,0.0000,20.5530,69.4030
2/22/2021,21,-1.7541,-0.3825,-2.4835,0.0573,0.0000,0.0011,18.9522,82.0793
2/22/2021,22,-1.6916,-0.3826,-2.4734,0.0000,0.0000,0.0376,17.9332,88.1867
2/22/2021,23,-1.6919,-0.3827,-2.3997,0.0000,0.0000,0.1222,17.0530,92.2533
2/23/2021,0,-1.6922,-0.3827,-2.3664,0.0000,0.0000,0.1570,16.4477,95.6583
2/23/2021,1,-1.6447,-0.3828,-2.1699,0.0782,0.0000,0.1273,15.7840,97.8417
2/23/2021,2,-1.6478,-0.3828,-2.2033,0.0633,0.0000,0.1196,15.4670,99.1583
2/23/2021,3,-1.6871,-0.3829,-2.2194,0.0120,0.0000,0.1427,15.1573,100.0000
2/23/2021,4,-1.5229,-0.3829,-2.0403,0.0810,0.0000,0.1105,14.9018,100.0000
2/23/2021,5,-1.1659,-0.3220,-1.7635,0.0538,0.0792,0.0716,14.6637,100.0000
2/23/2021,6,-0.7271,-0.0272,-1.1414,0.0656,0.0687,0.0522,15.0243,100.0000
2/23/2021,7,-0.3775,-0.0006,-0.7379,0.0868,0.0035,0.0316,15.0135,100.0000
2/23/2021,8,26.2377,0.1215,28.4296,0.6513,0.0920,0.7171,14.8300,100.0000
2/23/2021,9,107.1159,0.4566,117.1883,4.2944,0.0415,4.7047,15.2103,100.0000
2/23/2021,10,205.4361,0.6462,225.3102,8.9570,0.1251,9.8261,16.2563,100.0000
2/23/2021,11,281.9864,0.9461,305.6564,13.3148,0.2382,10.8183,17.4542,100.0000
2/23/2021,12,577.6887,5.1555,429.1758,103.2421,1.6863,18.9945,20.1897,90.6868
2/23/2021,13,780.2619,4.4033,312.0276,108.7836,1.2404,11.5881,23.0360,70.5685
2/23/2021,14,767.8358,3.8713,273.5059,71.5368,0.8131,5.5897,24.8032,61.6107
2/23/2021,15,777.5832,3.4300,288.4575,26.0478,0.3393,4.1962,26.2632,52.8672
2/23/2021,16,485.1221,3.8663,221.6044,37.0668,0.5115,9.6627,26.5193,49.4727
2/23/2021,17,301.2073,3.2246,162.2766,35.4267,0.2390,6.4490,26.5432,48.0538
2/23/2021,18,168.7107,3.8702,79.4679,2.7234,0.1180,0.7131,25.9693,51.0860
2/23/2021,19,11.8170,0.1203,8.7940,0.3389,0.0257,0.2202,24.3178,58.7055
2/23/2021,20,-1.7506,-0.3823,-2.4824,0.0749,0.0000,0.0000,22.3430,73.0947
2/23/2021,21,-1.6908,-0.3824,-2.4813,0.0000,0.0000,0.0075,21.0667,81.1345
2/23/2021,22,-1.5955,-0.3825,-2.2056,0.0479,0.0000,0.1187,20.3008,89.1317
2/23/2021,23,-1.6904,-0.3825,-2.2723,0.0021,0.0000,0.1740,20.0220,93.4967
2/24/2021,0,-1.1406,-0.3634,-1.7431,0.0345,0.0535,0.1176,19.8902,93.8083
2/24/2021,1,-1.6095,-0.3826,-2.1684,0.0384,0.0000,0.1611,19.5287,94.7317
2/24/2021,2,-1.1253,-0.3416,-1.7035,0.0826,0.0368,0.1094,19.8295,95.3333
2/24/2021,3,-0.8181,-0.0295,-1.2606,0.0937,0.0708,0.1568,19.8553,96.2683
2/24/2021,4,-1.0618,-0.2535,-1.6112,0.0594,0.0965,0.0929,19.9180,95.2233
2/24/2021,5,-0.8427,-0.1568,-1.3510,0.1124,0.0987,0.1174,20.0497,93.6917
2/24/2021,6,-1.0671,-0.1692,-1.4058,0.0970,0.0804,0.0666,20.1785,92.5033
2/24/2021,7,-1.1971,-0.3826,-1.6755,0.0303,0.0000,0.1404,19.7972,94.7817
2/24/2021,8,26.4719,0.0544,28.6458,0.7256,0.0988,0.7945,20.0125,94.0617
2/24/2021,9,95.3826,0.3885,104.3266,3.0444,0.0062,3.2874,20.5107,91.2000
2/24/2021,10,306.5817,2.0735,296.0886,45.5023,0.7851,26.4062,21.2250,86.7167
2/24/2021,11,635.8455,4.4739,321.3622,53.4637,1.0331,15.2530,22.8402,78.9680
2/24/2021,12,740.7214,3.2066,223.1285,35.5281,0.4144,5.0362,25.4878,68.8432
2/24/2021,13,801.6218,2.6534,191.0212,2.0142,0.0512,0.8079,27.7937,56.9440
2/24/2021,14,782.6964,2.6582,173.6796,1.5864,0.0341,0.4601,29.2250,49.8853
2/24/2021,15,692.6139,2.6456,167.8724,6.2353,0.0643,1.4716,30.4160,47.0688
2/24/2021,16,540.2906,3.2071,207.9064,1.0852,0.0541,2.3466,29.5660,53.5508
2/24/2021,17,358.7773,3.3992,142.9344,0.9906,0.0872,1.3248,28.2003,58.5152
2/24/2021,18,151.5403,3.5201,74.5195,1.0060,0.0314,0.4442,26.8752,62.2997
2/24/2021,19,10.8383,0.0322,9.0872,0.2904,0.0307,0.2379,25.0167,68.9783
2/24/2021,20,-1.6901,-0.3823,-2.4820,0.0000,0.0000,0.0000,23.6567,73.8522
2/24/2021,21,-1.6905,-0.3823,-2.4820,0.0000,0.0000,0.0032,22.4300,81.3245
2/24/2021,22,-1.6908,-0.3824,-2.3792,0.0000,0.0000,0.1380,21.4833,88.8933
2/24/2021,23,-1.6905,-0.3825,-2.2785,0.0030,0.0000,0.1762,21.0117,90.9450
2/25/2021,0,-1.6899,-0.3825,-2.2652,0.0059,0.0000,0.1750,20.6700,91.4917
2/25/2021,1,-1.0778,-0.3283,-1.5948,0.1084,0.0571,0.1171,20.5083,93.8850
2/25/2021,2,-0.9394,-0.2960,-1.4091,0.0734,0.1339,0.1692,20.8533,93.5117
2/25/2021,3,-1.0119,-0.2603,-1.4472,0.0092,0.1608,0.1931,20.9100,92.6400
2/25/2021,4,-1.0147,-0.3608,-1.6687,0.0000,0.0680,0.1217,20.9000,92.4183
2/25/2021,5,-1.1370,-0.3725,-1.7548,0.0345,0.0370,0.0955,20.9600,92.2383
2/25/2021,6,-1.4535,-0.3825,-2.0168,0.0313,0.0000,0.0955,20.6733,94.2967
2/25/2021,7,-0.7335,-0.3791,-1.1907,0.1000,0.0101,0.0536,20.3567,95.9567
2/25/2021,8,40.5831,0.6227,40.6502,3.5649,0.2209,1.9070,20.1717,96.9583
2/25/2021,9,175.9828,2.5886,165.1505,26.2353,0.8250,10.6537,21.0617,94.0100
2/25/2021,10,350.8536,4.0697,312.4231,77.7343,1.5943,39.8984,22.5833,87.5483
2/25/2021,11,416.5394,3.6397,347.0938,79.3892,1.1614,28.5480,23.9250,80.9350
2/25/2021,12,602.6574,3.4853,278.0672,61.2409,0.6318,8.1657,25.5883,73.8600
2/25/2021,13,767.2587,3.2166,230.0913,57.2654,0.6068,5.1932,27.3133,65.2967
2/25/2021,14,745.1804,3.8767,288.7962,29.7746,0.2766,3.4402,28.2783,60.4117
2/25/2021,15,733.1517,3.0411,221.8647,12.4158,0.1952,2.2537,28.5167,57.9517
2/25/2021,16,528.5757,7.3665,333.8086,46.0870,0.5241,10.8378,28.4900,56.7733
2/25/2021,17,386.7613,3.0075,152.3123,2.5888,0.0641,2.3418,28.0133,59.5917
2/25/2021,18,160.5523,2.9787,71.0130,1.2588,0.0147,0.5147,26.9967,64.0150
2/25/2021,19,10.2294,0.0169,7.8342,0.3828,0.0360,0.2476,25.1983,72.9150
2/25/2021,20,-1.6901,-0.3823,-2.4820,0.0000,0.0000,0.0000,23.8333,78.1233
2/25/2021,21,-1.6905,-0.3823,-2.4826,0.0000,0.0000,0.0000,22.7250,82.4733
2/25/2021,22,-1.4850,-0.3816,-2.2193,0.0133,0.0031,0.0390,22.1833,86.5517
2/25/2021,23,-1.0898,-0.3760,-1.7592,0.0405,0.0229,0.0433,22.0983,90.3383
2/26/2021,0,-0.9051,-0.3204,-1.3722,0.0969,0.1167,0.1644,22.3400,90.2817
2/26/2021,1,-1.0145,-0.3673,-1.7354,0.0000,0.0446,0.0534,22.3183,89.6300
2/26/2021,2,-1.3166,-0.3633,-2.0140,0.0159,0.0484,0.0456,21.7433,91.5667
2/26/2021,3,-1.6910,-0.3825,-2.4284,0.0000,0.0000,0.0739,21.0983,94.2033
2/26/2021,4,-1.6326,-0.3825,-2.1825,0.0699,0.0000,0.1867,20.9650,94.7983
2/26/2021,5,-1.1373,-0.3789,-1.8179,0.0366,0.0149,0.0788,21.1600,94.4500
2/26/2021,6,-1.4042,-0.3825,-1.8922,0.0551,0.0000,0.0803,21.1433,93.6117
2/26/2021,7,-1.0230,-0.3825,-1.6180,0.0455,0.0000,0.0946,20.7450,94.4217
2/26/2021,8,64.1156,1.9965,51.9989,3.2198,0.1630,1.4048,20.2983,96.2850
2/26/2021,9,131.4973,0.8188,142.8956,7.4642,0.2630,6.9458,20.8700,93.5117
2/26/2021,10,271.2383,2.0504,266.9823,51.4347,0.9911,30.8304,22.2667,84.5567
2/26/2021,11,513.2076,3.7973,334.1007,92.2132,1.1562,23.7956,24.0228,75.0520
2/26/2021,12,689.3552,3.5771,280.1964,63.7059,0.6916,7.3604,26.0027,64.2327
2/26/2021,13,892.8673,2.9914,306.0265,20.7891,0.2505,2.0994,27.9440,54.9313
2/26/2021,14,750.4228,4.0317,345.4534,31.2862,0.2444,2.3711,29.4907,47.2217
2/26/2021,15,549.6158,3.7791,392.3845,15.6694,0.1286,2.5569,30.0798,45.4217
2/26/2021,16,461.4465,4.3821,323.2610,24.8364,0.2509,7.1106,29.0263,55.4505
2/26/2021,17,195.5841,1.4615,199.0227,2.7931,0.0749,1.5383,27.7980,58.5288
2/26/2021,18,102.5293,0.5305,108.0097,1.2340,0.0440,0.7849,26.5568,63.5300
2/26/2021,19,8.8392,-0.3524,9.2682,0.3650,0.0224,0.4381,25.8608,67.0858
2/26/2021,20,-1.6899,-0.3822,-2.2712,0.0000,0.0000,0.2035,24.8703,72.1983
2/26/2021,21,-1.2859,-0.3814,-1.7769,0.1042,0.0032,0.0230,23.4222,82.3197
2/26/2021,22,-1.0139,-0.2912,-1.4137,0.0020,0.1539,0.2503,23.0632,86.8750
2/26/2021,23,-0.9600,-0.2487,-1.2663,0.0887,0.1736,0.2027,22.9903,88.8800
2/27/2021,0,-0.9730,-0.2683,-1.3217,0.0689,0.1668,0.2344,23.2667,88.2067
2/27/2021,1,-1.0143,-0.3509,-1.6295,0.0000,0.0670,0.1223,23.1513,89.2817
2/27/2021,2,-1.2619,-0.3822,-1.7768,0.1505,0.0012,0.0079,22.7360,90.1067
2/27/2021,3,-1.0620,-0.3807,-1.7629,0.0535,0.0071,0.0171,22.5163,89.8517
2/27/2021,4,-1.0289,-0.3650,-1.7310,0.0267,0.0352,0.0392,22.2630,90.7217
2/27/2021,5,-1.0145,-0.3550,-1.7084,0.0000,0.0636,0.0768,22.2517,90.3900
2/27/2021,6,-1.0179,-0.3620,-1.5635,0.0250,0.0458,0.1011,22.0978,91.5900
2/27/2021,7,-0.1525,-0.3824,-0.5691,0.1321,0.0000,0.0732,21.7378,93.1700
2/27/2021,8,30.8190,-0.2482,33.4032,0.6737,0.0809,0.7340,21.7288,93.7100
2/27/2021,9,153.8480,0.8282,166.6176,5.9515,0.2050,5.8065,22.2817,91.4167
2/27/2021,10,177.5341,0.4637,193.7609,7.0007,0.0944,7.5951,23.5918,85.6550
2/27/2021,11,120.5462,0.3823,131.5878,5.1528,0.0000,5.6667,24.1912,82.6700
2/27/2021,12,188.8750,0.5441,206.2464,7.4159,0.1180,8.1156,25.2102,76.9653
2/27/2021,13,164.7052,0.4706,179.3990,5.7486,0.0492,6.2072,26.2448,72.2058
2/27/2021,14,235.9535,0.7923,254.1006,5.2844,0.1100,4.8000,27.0313,69.5257
2/27/2021,15,367.0414,1.9302,385.9748,5.4314,0.1297,3.1295,27.6752,66.7537
2/27/2021,16,303.9786,2.0318,316.7448,4.9130,0.0925,2.6048,27.7672,66.0188
2/27/2021,17,196.2426,1.3935,205.6430,3.5311,0.0848,1.9184,27.5620,67.6705
2/27/2021,18,83.5639,0.3742,90.6451,0.5332,0.0159,0.4985,27.0325,69.4938
2/27/2021,19,8.2346,-0.3442,8.6362,0.2173,0.0291,0.2485,25.7955,75.1647
2/27/2021,20,-1.5197,-0.3822,-2.2005,0.0112,0.0000,0.1060,24.4002,82.2222
2/27/2021,21,-1.2694,-0.3823,-1.7896,0.1381,0.0000,0.0378,23.8563,84.1517
2/27/2021,22,-1.0209,-0.3770,-1.7152,0.0085,0.0157,0.0795,23.9385,84.3683
2/27/2021,23,-1.0445,-0.3482,-1.7171,0.0251,0.0682,0.0666,23.6625,87.8033
2/28/2021,0,-1.3051,-0.3824,-1.8104,0.1409,0.0000,0.0583,23.1795,89.8150
2/28/2021,1,-1.5624,-0.3824,-2.0072,0.0944,0.0000,0.2173,22.9497,90.7900
2/28/2021,2,-1.6389,-0.3824,-2.2663,0.0478,0.0000,0.1779,23.0183,88.9117
2/28/2021,3,-1.6908,-0.3824,-2.3855,0.0000,0.0000,0.1429,22.8080,90.3350
2/28/2021,4,-1.6874,-0.3824,-2.3370,0.0098,0.0000,0.1777,22.7315,88.5383
2/28/2021,5,-1.6908,-0.3824,-2.3899,0.0000,0.0000,0.1420,22.3727,88.2000
2/28/2021,6,-1.6523,-0.3825,-2.0967,0.0135,0.0000,0.1533,21.9693,92.5733
2/28/2021,7,-0.3709,-0.3778,-0.7703,0.0643,0.0127,0.1252,21.8478,94.0817
2/28/2021,8,32.7646,-0.1124,35.5452,0.7953,0.0826,0.8667,21.7258,94.3267
2/28/2021,9,68.5747,0.3822,74.8239,3.3052,0.0012,3.6247,22.4987,92.4833
2/28/2021,10,110.8459,0.4302,121.0362,5.1008,0.0470,5.5103,23.6187,87.6600
2/28/2021,11,171.4861,0.5172,186.3961,7.7600,0.1208,7.2997,24.8880,80.9062
2/28/2021,12,258.6835,0.8943,281.3243,9.8525,0.2709,8.5822,25.6798,78.0738
2/28/2021,13,321.9641,1.3174,344.0490,18.9016,0.3922,11.4864,26.7437,73.5922
2/28/2021,14,495.7014,3.0616,449.0204,60.8353,0.7947,14.8838,28.4130,65.8187
2/28/2021,15,567.8688,4.3711,414.1587,57.0108,0.5485,8.9558,29.7662,61.0365
2/28/2021,16,455.5641,4.5947,342.5827,41.4235,0.4978,10.7460,29.7122,62.4197
2/28/2021,17,324.1359,4.5630,218.3924,16.0013,0.2139,4.6269,29.5643,63.5365
2/28/2021,18,136.6738,2.9039,110.7120,3.4762,0.1415,1.3474,28.6392,66.2417
2/28/2021,19,14.7905,-0.0145,15.4821,0.3907,0.0470,0.4645,26.8207,74.7510
2/28/2021,20,-1.0954,-0.3645,-1.7661,0.0439,0.0504,0.0358,25.1957,82.8767
2/28/2021,21,-1.0140,-0.2007,-1.5205,0.0000,0.1774,0.2239,24.3573,85.9067
2/28/2021,22,-1.0000,-0.1954,-1.2907,0.0399,0.1857,0.2124,23.9200,87.3833
2/28/2021,23,-1.0038,-0.2234,-1.3040,0.0339,0.1815,0.2242,24.0000,87.2800
3/1/2021,0,-1.0126,-0.1994,-1.3201,0.0085,0.1804,0.2295,23.8843,87.0400
3/1/2021,1,-1.0103,-0.2135,-1.3219,0.0161,0.1843,0.2219,23.8383,86.2900
3/1/2021,2,-1.0141,-0.2281,-1.4007,0.0010,0.1783,0.2494,23.7863,85.5867
3/1/2021,3,-1.0143,-0.3556,-1.7187,0.0000,0.0623,0.0681,23.6410,84.1550
3/1/2021,4,-1.0977,-0.3815,-1.7822,0.0213,0.0039,0.0291,23.4160,83.9850
3/1/2021,5,-1.0273,-0.3800,-1.7501,0.0108,0.0105,0.0388,23.2127,84.8600
3/1/2021,6,-1.1911,-0.3824,-1.7722,0.1224,0.0000,0.0024,22.9527,86.1317
3/1/2021,7,-0.5959,-0.3824,-0.9445,0.0787,0.0000,0.0728,22.6483,88.1600
3/1/2021,8,29.0958,-0.0011,30.7742,0.6287,0.0244,0.6160,22.3197,90.7350
3/1/2021,9,67.8148,0.3824,73.9897,0.7033,0.0000,0.7767,22.6970,89.1083
3/1/2021,10,71.0583,0.3821,77.4846,1.2414,0.0012,1.3757,23.2070,85.5900
3/1/2021,11,85.3830,0.3823,93.1665,1.5123,0.0000,1.6639,23.3810,83.8333
